RiskNoX Antivirus Scan Report
========================================
Scan Path: C:\Users
Started: 2025-09-27 15:17:19.386320
Completed: 2025-09-27 15:38:11.182716
Duration: 1251.8 seconds
Files Scanned: 146734
Threats Found: 2461

THREATS DETECTED:
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test-types-multipart-stream-pause.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test-types-multipart-stream-pause.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test-types-multipart.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test-types-multipart.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test-types-urlencoded.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test-types-urlencoded.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\busboy\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\caniuse-lite\data\features\date-tolocaledatestring.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\caniuse-lite\data\features\date-tolocaledatestring.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\caniuse-lite\data\features\testfeat.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\caniuse-lite\data\features\testfeat.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\d3-array\src\greatest.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\d3-array\src\greatest.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\d3-array\src\greatestIndex.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\d3-array\src\greatestIndex.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\debounce\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\debounce\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\dom-helpers\cjs\hyphenateStyle.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\dom-helpers\cjs\hyphenateStyle.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\dom-helpers\esm\hyphenateStyle.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\dom-helpers\esm\hyphenateStyle.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\ajv.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\ajv.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\compatibility.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\compatibility.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\equal.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\equal.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\parse.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\parse.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\resolve.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\resolve.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\serialize.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\serialize.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\uri-js.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\uri-js.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\util.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fast-uri\test\util.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fastq\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\fastq\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\glob-to-regexp\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\glob-to-regexp\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\graceful-fs\polyfills.js: Virus.Generic.Content
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\has-symbols\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\has-symbols\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\has-tostringtag\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\has-tostringtag\test\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tube-2.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tube-2.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tube-diagonal.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tube-diagonal.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tube.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tube.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tubes.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\test-tubes.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\worm.js: Worm.Win32.Generic
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\lucide-react\dist\esm\icons\worm.js: Worm.Win32.Generic
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\cli\next-test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\cli\next-test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\@babel\runtime\helpers\esm\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\cross-spawn\index.js: Script.Destructive.Suspicious
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\unstable_testing.react-server.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\unstable_testing.react-server.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-test-utils.production.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.development.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.development.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.production.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\compiled\react-dom-experimental\cjs\react-dom-unstable_testing.production.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\diagnostics\build-diagnostics.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\diagnostics\build-diagnostics.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\experimental\testing\server\config-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\experimental\testing\server\config-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\experimental\testing\server\middleware-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\experimental\testing\server\middleware-testing-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\telemetry\post-telemetry-payload.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\telemetry\post-telemetry-payload.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\trace\trace.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\trace\trace.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\trace\report\index.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\next\dist\trace\report\index.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\proxy-from-env\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\proxy-from-env\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\randombytes\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\randombytes\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\test-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\test-utils.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\cjs\react-dom-test-utils.development.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\cjs\react-dom-test-utils.development.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\cjs\react-dom-test-utils.production.min.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\cjs\react-dom-test-utils.production.min.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\umd\react-dom-test-utils.development.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\umd\react-dom-test-utils.development.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\umd\react-dom-test-utils.production.min.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\react-dom\umd\react-dom-test-utils.production.min.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\reusify\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\reusify\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\streamsearch\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\streamsearch\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\strnum\strnum.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\strnum\strnum.test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\styled-jsx\babel-test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\styled-jsx\babel-test.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\victory-vendor\lib-vendor\d3-array\src\greatest.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\victory-vendor\lib-vendor\d3-array\src\greatest.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\victory-vendor\lib-vendor\d3-array\src\greatestIndex.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\victory-vendor\lib-vendor\d3-array\src\greatestIndex.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\yaml\dist\test-events.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot\node_modules\yaml\dist\test-events.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Lib\site-packages\pkg_resources\api_tests.txt: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Lib\site-packages\pkg_resources\api_tests.txt: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Lib\site-packages\pkg_resources\tests\data\my-test-package-zip\my-test-package.zip: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Lib\site-packages\pkg_resources\tests\data\my-test-package-zip\my-test-package.zip: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Scripts\py.test.exe: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Scripts\py.test.exe: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Scripts\pytest.exe: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Scripts\pytest.exe: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Scripts\stubtest.exe: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\.venv\Scripts\stubtest.exe: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\esm\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\esm\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\esm\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@babel\runtime\helpers\esm\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@smithy\eventstream-codec\dist-cjs\TestVectors.fixture.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@smithy\eventstream-codec\dist-cjs\TestVectors.fixture.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@smithy\eventstream-codec\dist-es\TestVectors.fixture.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\@smithy\eventstream-codec\dist-es\TestVectors.fixture.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\busboy\test\test-types-multipart-charsets.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\busboy\test\test-types-multipart-charsets.js: Test.Virus.Signature
C:\Users\ANANDHU\OneDrive\Desktop\inluencer-trading-bot - Copy\node_modules\busboy\test\test-types-multipart-stream-pause.js: Test.Virus.Signature
